id,county,facility_name,facility_address,facility_city,facility_state,facility_zip,is_private,in_urban_area,holds_greater_than_72_hours,holds_less_than_1_yr,felonies_greater_than_1_yr,hold_less_than_72_hours,facility_gender,num_inmates_rated_for
8187,Powder River County,Powder River County Jail,Courthouse Square,Broadus,MT,59317,0,0,1,1,0,0,3,16
8188,Powell County,Powell County Jail,313 4th Street,Deer Lodge,MT,59722,0,0,1,1,0,1,3,28
8189,Ravalli County,Ravalli County Adult Detention Center,"205 Bedford Street, Suite I",Hamilton,MT,59840,0,0,1,1,0,0,3,83
8190,Richland County,Richland County Jail,300 12th Avenue NW,Sidney,MT,59270,0,0,1,1,0,1,3,39
8191,Roosevelt County,Roosevelt County Jail,416  1/2 2nd Avenue S,Wolf Point,MT,59201,0,0,1,1,0,1,3,52
8192,Rosebud County,Rosebud County Jail,180 13th Avenue S,Forsyth,MT,59327,0,0,1,1,0,1,3,13
8193,Sanders County,Sanders County Jail,1115 Main Street,Thompson Falls,MT,59873,0,0,1,1,0,0,3,29
8194,Sheridan County,Sheridan County Jail,100 West Laurel Avenue,Plentywood,MT,59254,0,0,0,0,0,1,3,12
8195,Toole County,Toole County Jail,235 Deer Lodge Avenue,Shelby,MT,59474,0,0,1,1,0,1,3,8
8196,Valley County,Valley County Detention Center,"501 Court Square, #10",Glasgow,MT,59230,0,0,1,1,0,1,3,29
8197,Wheatland County,Wheatland County Jail,203 A Avenue NW,Harlowton,MT,59036,0,0,1,1,0,0,3,6
8198,Yellowstone County,Yellowstone County Detention Facility,3165 King Avenue East,Billings,MT,59101,0,1,1,1,0,1,3,426
8199,Deer Lodge County,Deer Lodge County Jail,800 South Oakes,Anaconda,MT,59711,0,0,1,1,1,0,3,32
8165,Cascade County,Cascade County Adult Correctional Facility,3800 Ulm North Frontage Road,Great Falls,MT,59404,0,1,1,1,1,1,3,473
8201,Adams County,Adams County Jail,500 W 4th Street,Hastings,NE,68901,0,0,1,1,0,1,1,33
8202,Antelope County,Antelope County Jail,1102 L Street,Neligh,NE,68756,0,0,1,1,0,1,3,30
8203,Boone County,Boone County Jail,217 S 5th Street,Albion,NE,68620,0,0,1,1,0,1,3,2
8204,Box Butte County,Box Butte County Jail,512 Niobrara Avenue,Alliance,NE,69301,0,0,1,1,0,1,3,31
8205,Brown County,Brown County Jail,142 W 4th Street,Ainsworth,NE,69210,0,0,1,1,1,0,3,8
8206,Buffalo County,Buffalo County Jail,1417 First Avenue,Kearney,NE,68847,0,0,1,1,1,0,3,205
8207,Butler County,Butler County Detention,451 5th Street,David City,NE,68632,0,0,1,1,0,0,3,30
9870,Cass County,Cass County Detention Facility,303 Avenue A,Plattsmouth,NE,68048,0,0,1,1,0,0,3,114
8208,Cedar County,Cedar County Jail,"101 S Broadway Avenue, Annex Building",Hartington,NE,68739,0,0,1,1,0,1,1,20
8209,Chase County,Chase County Jail,921 Broadway,Imperial,NE,69033,0,0,1,1,0,1,3,6
8211,Cheyenne County,Cheyenne County Jail,1000 10th Avenue,Sidney,NE,69162,0,0,1,1,0,0,1,24
8213,Custer County,Custer County Jail,116 S 11th Avenue,Broken Bow,NE,68822,0,0,1,1,0,1,3,27
8214,Dakota County,Dakota County Jail,1601 Broadway Street,Dakota City,NE,68731,0,0,1,1,0,0,3,136
8215,Dawes County,Dawes County Jail,"451 Main Street, Suite F",Chadron,NE,69337,0,0,1,1,0,0,1,20
8216,Dawson County,Dawson County Jail,709 North Grant Street,Lexington,NE,68850,0,0,1,1,0,0,3,126
8217,Dixon County,Dixon County Jail,302 West 3rd Street,Ponca,NE,68770,0,0,1,1,0,0,1,12
8219,Douglas County,Douglas Department of Corrections,710 South 17th Street,Omaha,NE,68102,0,1,1,1,0,0,3,1449
8221,Fillmore County,Fillmore County Jail,900 G Street,Geneva,NE,68361,0,0,1,1,0,1,3,5
8222,Franklin County,Franklin County Jail,405 15th Avenue,Franklin,NE,68939,0,0,1,1,0,1,1,8
8223,Frontier County,Frontier County Jail,308 Center Avenue,Curtis,NE,69025,0,0,1,1,0,1,1,8
8224,Furnas County,Furnas County Jail,912 R Street,Beaver City,NE,68926,0,0,1,1,0,1,3,8
8225,Gage County,Gage County Jail,"612 Lincoln Street, Suite 1",Beatrice,NE,68310,0,0,1,1,0,0,3,28
8227,Hall County,Hall County Department of Corrections,110 Public Safety Drive,Grand Island,NE,68801,0,1,1,1,0,1,3,322
8228,Hamilton County,Hamilton County Jail,715 12th Street,Aurora,NE,68818,0,0,1,1,0,1,3,34
8229,Harlan County,Harlan County Jail,706 W 2nd Street,Alma,NE,68920,0,0,1,1,0,1,3,4
8230,Hitchcock County,Hitchcock County Jail,229 East D Street,Trenton,NE,69044,0,0,1,1,0,0,3,8
8231,Holt County,Holt County Jail,204 N 4th Street,ONeill,NE,68763,0,0,1,1,0,0,3,22
8232,Jefferson County,Jefferson County Jail,606 3rd Street,Fairbury,NE,68352,0,0,1,1,0,0,3,14
8233,Johnson County,Johnson County Jail,222 S 4th Street,Tecumseh,NE,68450,0,0,1,1,0,1,3,12
8234,Kearney County,Kearney County Jail,246 North Colorado Avenue,Minden,NE,68959,0,0,1,1,0,1,1,6
8235,Keith County,Keith County Jail,103 East 5th Street,Ogallala,NE,69153,0,0,1,1,1,0,3,14
8236,Kimball County,Kimball County Jail,"114 East 3rd Street, Suite 12",Kimball,NE,69145,0,0,1,1,0,1,3,9
8237,Knox County,Knox County Jail,206 Main Street,Center,NE,68724,0,0,1,1,0,0,3,18
8238,Lancaster County,Lancaster County Jail Complex,3801 West O Street,Lincoln,NE,68508,0,1,1,1,0,1,3,786
8240,Lincoln County,Lincoln County Detention Center,302 N Jeffers Street,North Platte,NE,69101,0,0,1,1,0,0,3,168
8241,Madison County,Madison County Jail,1313 N Main Street,Madison,NE,68748,0,0,-9,1,-9,-9,3,111
8242,Merrick County,Merrick County Jail,1821 16th Avenue,Central City,NE,68826,0,0,1,1,0,1,1,8
8243,Morrill County,Morrill County Jail,113 W 6th Street,Bridgeport,NE,69336,0,0,1,1,0,0,3,4
8244,Nemaha County,Nemaha County Jail,1805 N Street,Auburn,NE,68305,0,0,1,1,0,1,3,18
8245,Otoe County,Otoe County Jail,1021 Central Avenue,Nebraska City,NE,68410,0,0,1,1,0,0,3,21
8246,Phelps County,Phelps County Correctional,715 5th Avenue,Holdrege,NE,68949,0,0,1,1,0,0,3,51
8248,Platte County,Platte County Detention Facility,1125 East 17th Street,Columbus,NE,68601,0,0,1,1,0,0,3,144
8249,Polk County,Polk County Jail,251 North Main Street,Osceola,NE,68651,0,0,1,1,0,0,3,3
10194,Red Willow County,Red Willow County Jail,516 Norris Avenue,McCook,NE,69001,0,0,1,1,0,0,3,30
8250,Richardson County,Richardson County Jail,1700 Stone Street,Falls City,NE,68355,0,0,1,1,0,1,3,24
8251,Rock County,Rock County Jail,400 State Street,Bassett,NE,68714,0,0,1,1,0,1,3,6
8252,Saline County,Saline County Jail,911 S Main Street,Wilber,NE,68465,0,0,1,1,0,0,3,90
8253,Sarpy County,Sarpy County Jail,1208 Golden Gate Drive,Papillion,NE,68046,0,1,1,1,1,0,3,148
8254,Saunders County,Saunders County Jail,"387 N Chestnut Street, Suite 4",Wahoo,NE,68066,0,0,1,1,0,0,3,152
8255,Scotts Bluff County,Scotts Bluff County Detention Center,2522 7th Street,Gering,NE,69341,0,0,1,1,1,1,3,286
8256,Seward County,Seward County Jail,261 S 8th Street,Seward,NE,68434,0,0,1,1,0,1,3,58
8257,Sheridan County,Sheridan County Jail,303 E 2nd Street,Rushville,NE,69360,0,0,1,1,0,1,3,24
8258,Thayer County,Thayer County Jail,324 Olive Avenue,Hebron,NE,68370,0,0,1,1,0,1,1,8
8259,Thurston County,Thurston County Jail,106 5th Street,Pender,NE,68047,0,0,1,1,0,0,3,34
8261,Washington County,Washington County Jail,1535 Colfax Street,Blair,NE,68008,0,0,1,1,1,1,3,17
8262,Webster County,Webster County Jail,641 N Cedar Street,Red Cloud,NE,68970,0,0,1,1,0,0,3,10
8263,York County,York County Jail,510 Lincoln Avenue,York,NE,68467,0,0,1,1,0,1,3,32
8265,Clark County,Clark County Detention Center,330 South Casino Center Boulevard,Las Vegas,NV,89101,0,1,1,1,0,0,3,4169
8266,Douglas County,Douglas County Jail - Valley,1038 Buckeye Road,Minden,NV,89423,0,0,1,1,0,1,3,122
8267,Douglas County,Douglas County Jail - Lake,175 Highway 50 East,Stateline,NV,89449,0,0,1,1,0,1,3,16
8268,Elko County,Elko County Jail,775 W Silver Street,Elko,NV,89801,0,0,1,1,0,1,3,176
8269,Esmeralda County,Esmeralda County Jail,233 Crook Street,Goldfield,NV,89013,0,0,1,1,0,1,3,24
8270,Eureka County,Eureka County Jail,411 N Main Street,Eureka,NV,89316,0,0,1,1,0,1,3,22
8271,Humboldt County,Humboldt County Detention Center,801 Fairgrounds Road,Winnemucca,NV,89445,0,0,1,1,0,0,3,85
8272,Lander County,Lander County Detention Facility,#2 State Road 305,Battle Mountain,NV,89820,0,0,1,1,0,0,3,67
8273,Lincoln County,Lincoln County Detention Center,225 Justice Way,Pioche,NV,89043,0,0,1,1,0,1,3,118
8274,Lyon County,Lyon County Jail,911 Harvey Way #1,Yerington,NV,89447,0,0,1,1,0,1,3,165
8275,Mineral County,Mineral County Detention Facility,105 South A Street,Hawthorne,NV,89415,0,0,1,1,0,1,3,48
9871,Nye County,Pahrump Detention Center,1521 East Siri Lane,Pahrump,NV,89060,0,0,0,1,0,1,3,308
8278,Pershing County,Pershing County Jail,395 9th Street,Lovelock,NV,89419,0,0,1,1,0,0,3,26
8279,Storey County,Storey County Jail,911 State Route 341,Virginia City,NV,89440,0,0,1,1,0,0,3,25
8280,Washoe County,Washoe County Detention Center,911 Parr Boulevard,Reno,NV,89512,0,1,1,0,0,1,3,1320
8281,White Pine County,White Pine County Jail,1785 Great Basin Boulevard,Ely,NV,89301,0,0,1,1,0,0,3,40
8282,Clark County,Henderson Detention Center,18 East Basic Road,Henderson,NV,89015,0,1,1,1,0,0,3,500
8283,Clark County,City of Las Vegas Detention Center,3200 Stewart Avenue,Las Vegas,NV,89101,0,1,1,1,0,0,3,1103
8285,Carson City,Carson City Sheriffs Detention Center,897 E Musser Street,Carson City,NV,89701,0,1,1,1,0,0,3,274
8286,Belknap County,Belknap County Department of Corrections,76 County Drive,Laconia,NH,03246,0,0,1,1,0,1,3,93
8287,Carroll County,Carroll County House of Corrections,50 County Farm Road,Ossipee,NH,03864,0,0,1,1,0,1,3,130
8288,Cheshire County,Cheshire County House of Corrections,825 Marlboro Road,Keene,NH,03431,0,0,1,1,1,1,3,230
8289,Coos County,Coos County Correctional Facility,168 County Farm Road,West Stewartstown,NH,03597,0,0,1,1,0,1,1,61
8290,Grafton County,Grafton County Jail,3787 Dartmouth College Highway,North Haverhill,NH,03774,0,0,1,1,1,0,3,150
8291,Hillsborough County,Hillsborough County Department of Corrections,445 Willow Street,Manchester,NH,03103,0,1,1,1,0,0,3,736
8292,Merrimack County,Merrimack County House of Corrections,314 Daniel Webster Highway,Boscawen,NH,03303,0,1,1,1,1,1,3,275
8293,Rockingham County,Rockingham County Department of Corrections,99 North Road,Brentwood,NH,03833,0,1,1,1,0,1,1,402
8294,Strafford County,Strafford County Jail,266 County Farm Road,Dover,NH,03820,0,1,1,1,0,1,3,499
8295,Sullivan County,Sullivan House of Correction,103 County Farm Road,Unity,NH,03743,0,0,1,1,0,1,3,168
8298,Burlington County,"Burlington County Detention Center, Correctional Center & Work Release",54 Grant Street,Mount Holly,NJ,08060,0,1,1,1,0,1,1,354
8300,Camden County,Camden County Correctional Facility,330 Federal Street,Camden,NJ,08103,0,1,1,1,0,0,3,737
8301,Cape May County,Cape May County Correctional Center,125 Crest Haven Road,Cape May Court House,NJ,08210,0,1,1,1,0,1,3,180
9667,Essex County,Essex County Correctional Facility,354 Doremus Avenue,Newark,NJ,07150,0,1,1,1,0,0,3,2434
8307,Hudson County,Hudson County Correctional Facility,35 Hackensack Avenue,South Kearny,NJ,07032,0,1,1,1,1,1,3,1744
8309,Hunterdon County,Mercer County Correctional Center,1750 River Road,Lambertville,NJ,08530,0,1,1,1,0,1,3,824
8310,Middlesex County,Middlesex County Adult Correctional Center,1 Apple Orchard Lane,North Brunswick Township,NJ,08902,0,1,1,1,0,1,3,1436
8311,Monmouth County,Monmouth County Correctional Institution,1 Waterworks Road,Freehold,NJ,07728,0,1,1,1,0,1,3,1328
8312,Morris County,Morris County Correctional Facility,43 John Street,Morris Township,NJ,07960,0,1,1,1,0,0,3,528
8313,Ocean County,Ocean County Jail,"Justice Complex, 114 Hooper Avenue",Toms River,NJ,08753,0,1,1,1,0,0,3,692
8314,Passaic County,Passaic County Jail,11 Sheriff`s Plaza,Paterson,NJ,07501,0,1,1,1,0,1,3,940
8315,Salem County,Salem County Correctional Facility,125 Cemetery Road,Woodstown,NJ,08098,0,0,1,1,0,1,3,446
9645,Somerset County,Somerset County Jail,40 Grove Street,Somerville,NJ,08876,0,1,1,1,0,0,3,439
8317,Sussex County,Sussex County - Keogh Dwyer Correctional Facility,41 High Street,Newton,NJ,07860,0,1,1,0,0,0,3,170
8318,Union County,Union County Jail,15 Elizabethtown Plaza,Elizabeth,NJ,07207,0,1,-9,-9,-9,-9,-9,995
8319,Warren County,Warren County Correctional Center,175 County Route 519 South,Belvidere,NJ,07823,0,1,1,1,0,0,3,180
8320,Bernalillo County,Bernalillo County Metropolitan Detention Center,100 Deputy Dean Miera Drive SW,Albuquerque,NM,87151,0,1,1,1,0,1,3,2226
8321,Catron County,Catron County Detention Center,100 Main Street,Reserve,NM,87830,0,0,1,1,0,1,3,10
8322,Chaves County,Chaves County Detention Center,3701 S Atkinson Avenue,Roswell,NM,88203,0,0,1,1,0,0,3,400
8323,Colfax County,Vigil-Maldonado Detention Center,444 E Hereford Avenue,Raton,NM,87740,0,0,1,1,0,1,3,58
8324,Curry County,Curry County Adult Detention Center,801 Mitchell Street,Clovis,NM,88101,0,0,1,1,0,0,3,265
8326,Dona Ana County,Dona Ana County Detention Center,1850 Copper Loop,Las Cruces,NM,88005,0,1,1,1,0,0,3,846
8327,Eddy County,Eddy County Detention Center,201 N Main Street,Carlsbad,NM,88220,0,0,1,1,0,1,3,401
8328,Grant County,Grant County Detention Center,320 Ridge Road,Silver City,NM,88061,0,0,1,1,0,1,3,95
8331,Lea County,Lea County Detention Center,1401 S Commercial Street,Lovington,NM,88260,0,1,1,1,0,0,3,400
8332,Los Alamos County,Los Alamos County Detention Center,2500 Trinity Drive,Los Alamos,NM,87544,0,0,1,1,0,0,3,32
8333,Luna County,Luna County Detention Center,"1700 4th Street Northeast, Suite A",Deming,NM,88030,0,0,1,1,0,1,3,586
8335,Otero County,Otero County Detention Center,1958 Dr. Martin Luther King Jr. Drive,Alamogordo,NM,88310,0,0,1,1,0,1,3,208
8336,Quay County,Quay County Detention Center,223 W High Street,Tucumcari,NM,88401,0,0,1,1,0,1,3,45
8338,Roosevelt County,Roosevelt County Detention Center,1700 N Boston Avenue,Portales,NM,88130,0,0,1,1,1,1,3,140
8339,Sandoval County,Sandoval County Detention Center,1100 Montoya Road,Bernalillo,NM,87004,0,1,0,1,0,0,3,511
8340,San Juan County,San Juan County Adult Detention Center,871 Andrea Drive,Farmington,NM,87410,0,1,1,1,0,1,3,1094
8341,San Miguel County,San Miguel County Detention Center,26 New Mexico 283,Las Vegas,NM,87701,0,0,1,1,0,1,3,154
8349,Santa Fe County,Santa Fe County Adult Detention Facility,28 Camino Justicia,Santa Fe,NM,87508,0,1,1,1,0,1,3,612
8343,Socorro County,Socorro County Detention Center,200 Church Street,Socorro,NM,87801,0,0,1,1,0,1,3,97
9872,Taos County,Taos County Adult Detention Center,"105 Albright Street, Suite O",Taos,NM,87571,0,0,1,1,0,1,3,88
8351,Valencia County,Valencia County Adult Detention Center,436 Courthouse Road,Los Lunas,NM,87031,0,1,0,1,0,1,3,172
8344,Eddy County,Artesia City Jail,"3300 W Main Street, Suite E",Artesia,NM,88210,0,0,1,0,0,1,3,3
8345,Lea County,Hobbs City Detention Center,301 N Dalmont Street,Hobbs,NM,88240,0,1,1,1,0,1,3,70
8346,Lea County,Jal City Jail,3421 State Highway 18,Jal,NM,88252,0,1,1,0,0,0,3,10
8334,McKinley County,McKinley County Adult Detention Center,255 S Boardman Drive,Gallup,NM,87301,0,0,1,0,0,0,3,322
8348,Lincoln County,Lincoln County Detention Center,511 Hangar Lane,Carrizozo,NM,88301,1,0,1,1,0,1,3,144
8347,Union County,Northeast New Mexico Detention Facility,185 Doctor Michael Jenkins Road,Clayton,NM,88415,1,0,1,1,0,1,3,28
8352,Albany County,Albany County Correctional Facility,840 Albany Shaker Road,Albany,NY,12211,0,1,1,1,0,1,3,1043
8353,Allegany County,Allegany County Jail,4884 State Route 19 South,Belmont,NY,14813,0,0,0,1,0,0,3,164
8354,Broome County,Broome County Sheriffs Correctional Facility,155 Lt. Van Winkle Drive,Binghamton,NY,13905,0,1,0,1,0,0,3,600
8355,Cattaraugus County,Cattaraugus County Jail,301 Court Street,Little Valley,NY,14755,0,0,1,1,0,0,3,150
8356,Cayuga County,Cayuga County Jail,7445 County House Road,Auburn,NY,13021,0,0,1,1,0,0,3,214
8357,Chautauqua County,Chautauqua County Jail,15 E Chautauqua Street,Mayville,NY,14757,0,1,1,1,0,1,3,303
8358,Chemung County,Chemung County Jail,211 William Street,Elmira,NY,14901,0,1,1,1,0,0,3,264
8359,Chenango County,Chenango County Jail,279 County Route 46,Norwich,NY,13815,0,0,1,1,0,0,3,166
8360,Clinton County,Clinton County Jail,25 McCarthy Drive,Plattsburgh,NY,12901,0,0,1,1,0,0,3,270
8361,Columbia County,Columbia County Jail,85 Industrial Tract,Hudson,NY,12534,0,0,1,1,0,0,3,135
8362,Cortland County,Cortland County Correctional Facility,54 Greenbush Street,Cortland,NY,13045,0,0,1,1,0,1,3,89
8363,Delaware County,Delaware County Jail,"280 Phoebe Lane, Suite 1",Delhi,NY,13753,0,0,1,1,0,0,3,121
8364,Dutchess County,Dutchess County Jail,150 N Hamilton Street,Poughkeepsie,NY,12601,0,1,1,1,0,0,3,471
8365,Erie County,Erie County Correctional Facility,11581 Walden Avenue,Alden,NY,14004,0,1,-9,-9,-9,-9,3,792
8366,Erie County,Erie County Holding Center,40 Delaware Avenue,Buffalo,NY,14202,0,1,-9,-9,-9,-9,3,638
8367,Niagara County,Essex County Correctional Facility,702 Stowersville Road,Lewis,NY,12950,0,0,1,1,0,0,3,134
8368,Franklin County,Franklin County Jail,45 Bare Hill Road,Malone,NY,12953,0,0,1,1,0,0,3,127
8369,Fulton County,Fulton County Jail,2710 State Highway 29,Johnstown,NY,12095,0,0,1,1,0,0,3,169
8370,Genesee County,Genesee County Jail,14 W Main Street,Batavia,NY,14021,0,0,1,1,0,1,1,97
8372,Hamilton County,Hamilton County Jail,102 County View Drive,Lake Pleasant,NY,12108,0,0,0,1,0,0,1,6
8373,Herkimer County,Herkimer County Correctional Facility,126 Court Street,Herkimer,NY,13350,0,0,1,1,0,0,3,19
8374,Jefferson County,Jefferson County Correctional Facility,753 Waterman Drive,Watertown,NY,13601,0,1,0,1,0,0,3,123
8375,Lewis County,Lewis County Jail,5252 Outer Stowe Street,Lowville,NY,13367,0,0,1,1,0,0,3,42
8376,Livingston County,Livingston County Jail,4 Court Street,Geneseo,NY,14454,0,0,0,1,0,0,3,194
8377,Madison County,Madison County Jail,"138 N Court Street, Building 7",Wampsville,NY,13163,0,0,1,1,0,0,3,126
8378,Monroe County,Monroe County Jail,130 Plymouth Avenue South,Rochester,NY,14614,0,1,1,1,1,1,3,1668
8379,Montgomery County,Montgomery County Jail,200 Clark Drive,Fultonville,NY,12072,0,0,1,1,0,1,3,177
8380,Nassau County,Nassau County Correctional Center,100 Carman Avenue,East Meadow,NY,11554,0,1,1,1,1,1,3,1540
8381,Niagara County,Niagara County Correctional Facility,5526 Niagara Street Extension,Lockport,NY,14095,0,1,1,1,0,0,3,505
8382,Oneida County,Oneida County Correctional Facility,6075 Judd Road,Oriskany,NY,13424,0,1,1,1,0,1,3,624
8383,Onondaga County,Onondaga County Department of Corrections,6660 E Seneca Turnpike,Jamesville,NY,13078,0,1,1,1,1,0,3,367
9700,Onondaga County,Onondaga County Justice Center,555 South State Street,Syracuse,NY,13202,0,1,-9,-9,-9,-9,-9,684
8384,Ontario County,Ontario County Jail,3045 County Complex Drive,Canandaigua,NY,14424,0,1,1,1,0,1,3,291
8385,Orange County,Orange County Jail,110 Wells Farm Road,Goshen,NY,10924,0,1,1,1,0,0,3,802
8386,Orleans County,Orleans County Jail,26 Platt Street,Albion,NY,14411,0,0,1,1,0,1,3,82
8387,Oswego County,Oswego County Correctional Facility,39 Churchill Road,Oswego,NY,13126,0,0,1,1,0,0,3,159
8388,Otsego County,Otsego County Jail,172 County Highway 33 West,Cooperstown,NY,13326,0,0,1,1,0,0,3,100
8389,Putnam County,Putnam County Correctional Facility,3 County Center,Carmel,NY,10512,0,1,1,1,0,0,3,128
8390,Rensselaer County,Rensselaer County Jail,4000 Main Street,Troy,NY,12180,0,1,1,1,0,0,3,473
8391,Rockland County,Rockland County Correctional Center,53 New Hempstead Road,New City,NY,10956,0,1,1,1,0,0,3,280
8392,St. Lawrence County,St. Lawrence County Jail,17 Commerce Lane,Canton,NY,13617,0,0,1,1,0,0,3,186
8394,Schenectady County,Schenectady County Jail,320 Veeder Avenue,Schenectady,NY,12307,0,1,1,1,1,1,3,360
8396,Schuyler County,Schuyler County Jail,106 10th Street,Watkins Glen,NY,14891,0,0,1,1,0,0,1,30
8397,Seneca County,Seneca County Law Enforcement Center,6150 State Route 96,Romulus,NY,14541,0,0,1,1,0,1,3,116
8398,Steuben County,Steuben County Jail,7007 Rumsey Street Extension,Bath,NY,14810,0,0,1,1,0,1,3,260
8401,Sullivan County,Sullivan County Jail,4 Bushnell Avenue,Monticello,NY,12701,0,0,1,1,1,0,3,186
8402,Tioga County,Tioga County Jail,103 Corporate Drive,Owego,NY,13827,0,0,1,1,0,0,3,104
8403,Tompkins County,Tompkins County Jail,779 Warren Road,Ithaca,NY,14850,0,1,1,1,0,0,3,82
8404,Ulster County,Ulster County Jail,380 Boulevard,Kingston,NY,12401,0,1,1,1,0,0,3,458
8405,Warren County,Warren County Correctional Facility,1400 State Route 9,Lake George,NY,12845,0,0,1,1,0,0,3,186
8406,Washington County,Washington County Correctional Facility,399 Broadway,Fort Edwards,NY,12828,0,0,1,1,0,1,3,183
8407,Wayne County,Wayne County Jail,7368 Route 31,Lyons,NY,14489,0,0,1,1,1,1,3,190
9801,Westchester County,Westchester Department of Correction,10 Woods Road,Valhalla,NY,10595,0,1,1,1,0,0,3,1821
8410,Wyoming County,Wyoming County Jail,151 N Main Street,Warsaw,NY,14569,0,0,1,1,0,0,3,83
8411,Yates County,Yates County Jail,227 Main Street,Penn Yan,NY,14527,0,0,1,1,0,1,3,65
8412,"Bronx County, Kings County, New York County, Queens County, Richmond County",Elmhurst Hospital Prison Ward,79-01 Broadway,East Elmhurst,NY,11373,0,1,-9,-9,-9,-9,-9,15
8413,"Bronx County, Kings County, New York County, Queens County, Richmond County",Bellevue Hospital Prison Ward,462 First Avenue,New York,NY,10016,0,1,-9,-9,-9,-9,-9,83
8414,"Bronx County, Kings County, New York County, Queens County, Richmond County",New York City George R. Vierno Center,09-09 Hazen Street,East Elmhurst,NY,11370,0,1,-9,-9,-9,-9,-9,1122
8415,"Bronx County, Kings County, New York County, Queens County, Richmond County",New York City - West Facility,16-06 Hazen Street,East Elmhurst,NY,11370,0,1,-9,-9,-9,-9,-9,140
8416,"Bronx County, Kings County, New York County, Queens County, Richmond County",New York City Rose M. Singer Center,19-19 Hazen Street,New York,NY,11370,0,1,-9,-9,-9,-9,-9,1676
8418,"Bronx County, Kings County, New York County, Queens County, Richmond County",Manhattan Detention Center,125 White Street,New York,NY,10013,0,1,-9,-9,-9,-9,-9,908
8419,"Bronx County, Kings County, New York County, Queens County, Richmond County",New York City OBCC-NIC,16-00 Hazen Street,East Elmhurst,NY,11370,0,1,-9,-9,-9,-9,-9,1864
8421,"Bronx County, Kings County, New York County, Queens County, Richmond County",Robert N. Davoren Center Complex,11-11 Hazen Street,East Elmhurst,NY,11370,0,1,-9,-9,-9,-9,-9,2238
8422,"Bronx County, Kings County, New York County, Queens County, Richmond County",New York City Eric M. Taylor Center,10-10 Hazen Street,East Elmhurst,NY,11370,0,1,-9,-9,-9,-9,-9,1653
8423,"Bronx County, Kings County, New York County, Queens County, Richmond County",New York City Anna M. Kross Center,18-18 Hazen Street,East Elmhurst,NY,11370,0,1,-9,-9,-9,-9,-9,2706
8424,"Bronx County, Kings County, New York County, Queens County, Richmond County",Vernon C. Bain Center,1 Halleck Street,Bronx,NY,10474,0,1,-9,-9,-9,-9,-9,964
10147,"Bronx County, Kings County, New York County, Queens County, Richmond County",Brooklyn Detention Complex,275 Atlantic Avenue,Brooklyn,NY,11201,0,1,-9,-9,-9,-9,-9,875
8425,Alamance County,Alamance County Jail,109 S Maple Street,Graham,NC,27253,0,1,1,1,0,0,3,486
8426,Alexander County,Alexander County Jail,93 Commercial Park Avenue,Taylorsville,NC,28681,0,0,1,1,0,0,3,152
8427,Alleghany County,Alleghany County Jail,40 Alleghany Street,Sparta,NC,28675,0,0,1,1,0,0,1,76
8428,Anson County,Anson County Jail,119 North Washington Street,Wadesboro,NC,28170,0,0,1,1,0,1,3,44
8429,Ashe County,Ashe County Jail,140 Government Circle,Jefferson,NC,28640,0,0,1,1,0,0,3,127
8431,Avery County,Avery County Jail,300 Schultz Circle,Newland,NC,28657,0,0,1,1,0,0,3,48
8432,Beaufort County,Beaufort County Detention Center,112 West 2nd Street,Washington,NC,27889,0,0,1,0,0,0,3,85
8433,Bladen County,Bladen County Jail,299 Smith Circle,Elizabethtown,NC,28337,0,0,1,1,1,1,3,220
8434,Brunswick County,Brunswick County Jail,70 Stamp Act Drive,Bolivia,NC,28422,0,1,1,1,0,1,3,440
8435,Buncombe County,Buncombe County Detention Facility,20 Davidson Drive,Asheville,NC,28801,0,1,1,1,0,0,3,604
8437,Cabarrus County,Cabarrus County Jail,"40 Corban Avenue, Southeast",Concord,NC,28026,0,1,1,1,0,1,3,665
8439,Caldwell County,Caldwell County Jail,2351 Morganton Boulevard,Lenoir,NC,28645,0,1,1,1,0,1,3,185
8440,Carteret County,Carteret County Jail,306 Craven Street,Beaufort,NC,28516,0,0,1,0,0,0,3,116
8441,Caswell County,Caswell County Jail,231 County Park Road,Yanceyville,NC,27379,0,0,1,1,0,1,3,83
8442,Catawba County,Catawba County Detention Facility,100 Government Drive #E,Newton,NC,28658,0,1,1,0,0,0,3,259
8443,Chatham County,Chatham County Jail,627 Renaissance Drive,Pittsboro,NC,27312,0,0,1,0,0,0,3,110
8444,Cherokee County,Cherokee County Jail,577 Regal Street,Murphy,NC,28906,0,0,0,1,1,0,3,128
8445,Chowan County,Chowan County Jail,100 Court Street,Edenton,NC,27932,0,0,1,1,1,1,1,19
8449,Columbus County,Columbus County Detention Center,805 Washington Street,Whiteville,NC,28472,0,0,1,1,0,1,3,192
8450,Craven County,Craven County Jail,1100 Clarks Road,New Bern,NC,28563,0,1,1,0,0,0,3,292
8452,Cumberland County,Cumberland County Jail,204 Gillespie Street,Fayetteville,NC,28301,0,1,1,1,0,0,3,884
8453,Currituck County,Currituck County Jail,413 Maple Road,Maple,NC,27956,0,0,1,1,0,1,3,62
8454,Dare County,Dare County Detention Center,1044 Driftwood Drive,Manteo,NC,27954,0,0,1,1,0,1,3,134
8455,Davidson County,Davidson County Jail,110 W Center Street,Lexington,NC,27292,0,1,1,0,0,0,3,301
